,id,year,stint,team,lg,g,ab,r,h,X2b,X3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp
19709,benesan01,1998,1,ARI,NL,33,65,8,11,3,0,1,3.0,0.0,0.0,6,28.0,0.0,1.0,10.0,0.0,0.0
19710,bicheda01,1998,1,COL,NL,161,662,97,219,48,2,22,122.0,14.0,4.0,28,76.0,2.0,1.0,0.0,4.0,22.0
19711,biggicr01,1998,1,HOU,NL,160,646,123,210,51,2,20,88.0,50.0,8.0,64,113.0,6.0,23.0,1.0,4.0,10.0
19712,bondsba01,1998,1,SFN,NL,156,552,120,167,44,7,37,122.0,28.0,12.0,130,92.0,29.0,8.0,1.0,6.0,15.0
19713,bonilbo01,1998,1,FLO,NL,28,97,11,27,5,0,4,15.0,0.0,1.0,12,22.0,1.0,0.0,0.0,1.0,6.0
19714,bonilbo01,1998,2,LAN,NL,72,236,28,56,6,1,7,30.0,1.0,1.0,29,37.0,3.0,0.0,0.0,5.0,10.0
19715,boonebr01,1998,1,CIN,NL,157,583,76,155,38,1,24,95.0,6.0,4.0,48,104.0,3.0,4.0,9.0,4.0,23.0
19716,brownke01,1998,1,SDN,NL,34,82,4,17,3,0,0,10.0,0.0,0.0,4,29.0,0.0,0.0,7.0,0.0,0.0
19717,burksel01,1998,1,COL,NL,100,357,54,102,22,5,16,54.0,3.0,7.0,39,80.0,0.0,2.0,2.0,5.0,10.0
19718,burksel01,1998,2,SFN,NL,42,147,22,45,6,1,5,22.0,8.0,1.0,19,31.0,1.0,3.0,4.0,4.0,2.0
19719,burnije01,1998,1,MIL,NL,161,609,92,160,28,1,38,125.0,7.0,4.0,70,158.0,7.0,4.0,1.0,7.0,9.0
19720,caminke01,1998,1,SDN,NL,131,452,87,114,29,0,29,82.0,6.0,2.0,71,108.0,4.0,4.0,0.0,8.0,6.0
19721,cartejo01,1998,2,SFN,NL,41,105,15,31,7,0,7,29.0,1.0,0.0,6,13.0,0.0,0.0,0.0,4.0,2.0
19722,castivi02,1998,1,COL,NL,162,645,108,206,28,4,46,144.0,5.0,9.0,40,89.0,7.0,6.0,0.0,6.0,24.0
19723,charlno01,1998,2,ATL,NL,13,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19724,cirilje01,1998,1,MIL,NL,156,604,97,194,31,1,14,68.0,10.0,4.0,79,88.0,3.0,4.0,5.0,2.0,26.0
19725,claytro01,1998,1,SLN,NL,90,355,59,83,19,1,4,29.0,19.0,6.0,40,51.0,1.0,2.0,3.0,2.0,10.0
19726,colbrgr01,1998,1,COL,NL,62,122,12,38,8,2,2,13.0,3.0,3.0,8,23.0,0.0,1.0,0.0,0.0,1.0
19727,colbrgr01,1998,2,ATL,NL,28,44,6,13,3,0,1,10.0,1.0,0.0,2,11.0,0.0,3.0,0.0,0.0,0.0
19728,cookde01,1998,1,NYN,NL,70,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19729,darwida01,1998,1,SFN,NL,32,45,2,4,1,0,0,1.0,0.0,0.0,1,30.0,0.0,1.0,4.0,0.0,0.0
19730,dunstsh01,1998,2,SFN,NL,36,51,10,9,2,0,3,8.0,0.0,2.0,0,10.0,0.0,3.0,1.0,0.0,1.0
19731,eisenji01,1998,1,FLO,NL,30,64,9,16,1,0,1,7.0,2.0,0.0,4,14.0,1.0,0.0,0.0,0.0,1.0
19732,eisenji01,1998,2,LAN,NL,75,127,12,25,2,2,0,6.0,4.0,0.0,12,22.0,1.0,0.0,1.0,0.0,2.0
19733,embreal01,1998,1,ATL,NL,19,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19734,embreal01,1998,2,ARI,NL,35,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
19735,evereca01,1998,1,HOU,NL,133,467,72,138,34,4,15,76.0,14.0,12.0,44,102.0,2.0,3.0,3.0,2.0,11.0
19736,finlest01,1998,1,SDN,NL,159,619,92,154,40,6,14,67.0,12.0,3.0,45,103.0,0.0,3.0,3.0,4.0,9.0
19737,floydcl01,1998,1,FLO,NL,153,588,85,166,45,3,22,90.0,27.0,14.0,47,112.0,7.0,3.0,0.0,3.0,10.0
19738,francjo01,1998,1,NYN,NL,58,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19739,gaettga01,1998,1,SLN,NL,91,306,39,81,23,1,11,43.0,1.0,1.0,31,39.0,1.0,5.0,0.0,3.0,10.0
19740,gaettga01,1998,2,CHN,NL,37,128,21,41,11,0,8,27.0,0.0,0.0,12,23.0,1.0,5.0,1.0,1.0,2.0
19741,galaran01,1998,1,ATL,NL,153,555,103,169,27,1,44,121.0,7.0,6.0,63,146.0,11.0,25.0,0.0,5.0,8.0
19742,gantro01,1998,1,SLN,NL,121,383,60,92,17,1,26,67.0,8.0,0.0,51,92.0,2.0,2.0,0.0,2.0,6.0
19743,glavito02,1998,1,ATL,NL,32,71,3,17,3,0,0,7.0,0.0,0.0,1,15.0,0.0,0.0,14.0,0.0,0.0
19744,gomezch02,1998,1,SDN,NL,145,449,55,120,32,3,4,39.0,1.0,3.0,51,87.0,7.0,5.0,7.0,3.0,11.0
19745,gracema01,1998,1,CHN,NL,158,595,92,184,39,3,17,89.0,4.0,7.0,93,56.0,9.0,3.0,0.0,7.0,17.0
19746,graffto01,1998,1,ATL,NL,105,289,32,61,14,1,5,22.0,1.0,4.0,24,68.0,0.0,2.0,1.0,1.0,7.0
19747,grissma02,1998,1,MIL,NL,142,542,57,147,28,1,10,60.0,13.0,8.0,24,78.0,2.0,2.0,2.0,2.0,12.0
19748,guilloz01,1998,2,ATL,NL,83,264,35,73,15,1,1,22.0,1.0,4.0,24,25.0,0.0,1.0,4.0,2.0,2.0
19749,guthrma01,1998,1,LAN,NL,50,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19750,gwynnto01,1998,1,SDN,NL,127,461,65,148,35,0,16,69.0,3.0,1.0,35,18.0,6.0,1.0,0.0,8.0,14.0
19751,hamilda02,1998,1,SFN,NL,97,367,65,108,19,2,1,26.0,9.0,8.0,59,53.0,0.0,2.0,6.0,2.0,6.0
19752,hamilda02,1998,2,COL,NL,51,194,30,65,9,1,5,25.0,4.0,1.0,23,20.0,1.0,1.0,6.0,1.0,0.0
19753,hammoje01,1998,2,CIN,NL,26,86,14,26,4,1,0,11.0,1.0,1.0,13,18.0,0.0,0.0,3.0,1.0,0.0
19754,harnipe01,1998,1,CIN,NL,31,66,3,7,0,0,0,1.0,0.0,0.0,1,22.0,0.0,0.0,9.0,0.0,1.0
19755,harrile01,1998,1,CIN,NL,57,122,12,36,8,0,0,10.0,1.0,3.0,8,9.0,2.0,1.0,0.0,2.0,8.0
19756,harrile01,1998,2,NYN,NL,75,168,18,39,7,0,6,17.0,5.0,2.0,9,12.0,1.0,1.0,4.0,2.0,5.0
19757,hayesch01,1998,1,SFN,NL,111,329,39,94,8,0,12,62.0,2.0,1.0,34,61.0,0.0,0.0,1.0,2.0,4.0
19758,hernajo01,1998,1,CHN,NL,149,488,76,124,23,7,23,75.0,4.0,6.0,40,140.0,3.0,1.0,2.0,2.0,12.0
19759,hershor01,1998,1,SFN,NL,34,66,7,10,2,0,0,1.0,1.0,0.0,3,16.0,0.0,1.0,8.0,0.0,0.0
19760,hillgl01,1998,2,CHN,NL,48,131,26,46,5,0,8,23.0,0.0,0.0,14,34.0,1.0,0.0,0.0,0.0,3.0
19761,hitchst01,1998,1,SDN,NL,36,50,5,7,0,0,0,2.0,0.0,0.0,1,21.0,0.0,0.0,5.0,0.0,0.0
19762,hoffmtr01,1998,1,SDN,NL,63,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
19763,hollato01,1998,1,LAN,NL,55,175,23,47,6,4,3,20.0,4.0,3.0,9,42.0,0.0,1.0,2.0,0.0,2.0
19764,incavpe01,1998,2,HOU,NL,13,16,0,2,1,0,0,2.0,0.0,0.0,1,4.0,0.0,0.0,0.0,0.0,1.0
19765,jacksda03,1998,1,MIL,NL,114,204,20,49,13,1,4,20.0,1.0,1.0,9,37.0,0.0,1.0,0.0,0.0,5.0
19766,javiest01,1998,1,SFN,NL,135,417,63,121,13,5,4,49.0,21.0,5.0,65,63.0,4.0,1.0,4.0,3.0,13.0
19767,jeffegr01,1998,1,PHI,NL,125,483,65,142,22,3,8,48.0,11.0,3.0,29,27.0,4.0,1.0,1.0,6.0,17.0
19768,johnsla03,1998,1,CHN,NL,85,304,51,85,8,4,2,21.0,10.0,6.0,26,22.0,1.0,0.0,1.0,1.0,5.0
19769,johnsra05,1998,2,HOU,NL,11,32,1,2,1,0,0,2.0,0.0,0.0,0,17.0,0.0,0.0,3.0,0.0,1.0
19770,jonesdo01,1998,1,MIL,NL,46,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
19771,jordabr01,1998,1,SLN,NL,150,564,100,178,34,7,25,91.0,17.0,5.0,40,66.0,1.0,9.0,0.0,4.0,18.0
19772,joynewa01,1998,1,SDN,NL,131,439,58,131,30,1,12,80.0,1.0,2.0,51,44.0,8.0,1.0,0.0,3.0,11.0
19773,kentje01,1998,1,SFN,NL,137,526,94,156,37,3,31,128.0,9.0,4.0,48,110.0,4.0,9.0,1.0,10.0,16.0
19774,kleskry01,1998,1,ATL,NL,129,427,69,117,29,1,18,70.0,5.0,3.0,56,66.0,5.0,3.0,0.0,4.0,9.0
19775,langsma01,1998,1,SDN,NL,22,24,0,2,1,0,0,2.0,0.0,0.0,2,9.0,0.0,0.0,4.0,0.0,0.0
19776,lankfra01,1998,1,SLN,NL,154,533,94,156,37,1,31,105.0,26.0,5.0,86,151.0,5.0,3.0,0.0,4.0,4.0
19777,larkiba01,1998,1,CIN,NL,145,538,93,166,34,10,17,72.0,26.0,3.0,79,69.0,5.0,2.0,4.0,3.0,12.0
19778,leiteal01,1998,1,NYN,NL,27,57,1,6,3,0,0,4.0,0.0,0.0,7,32.0,0.0,0.0,5.0,0.0,0.0
19779,leyriji01,1998,2,SDN,NL,62,143,17,38,10,0,4,18.0,0.0,0.0,21,40.0,0.0,7.0,0.0,1.0,2.0
19780,loaizes01,1998,1,PIT,NL,21,29,2,7,0,0,0,3.0,0.0,0.0,1,5.0,0.0,0.0,3.0,0.0,1.0
19781,lopezja01,1998,1,ATL,NL,133,489,73,139,21,1,34,106.0,5.0,3.0,30,85.0,1.0,6.0,1.0,8.0,22.0
19782,mabryjo01,1998,1,SLN,NL,142,377,41,94,22,0,9,46.0,0.0,2.0,30,76.0,6.0,1.0,3.0,2.0,6.0
19783,maddugr01,1998,1,ATL,NL,31,75,4,18,3,0,0,4.0,0.0,1.0,4,18.0,0.0,0.0,6.0,0.0,0.0
19784,maddumi01,1998,1,MON,NL,50,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19785,martide01,1998,1,ATL,NL,51,11,0,1,1,0,0,3.0,0.0,0.0,1,7.0,0.0,0.0,1.0,0.0,1.0
19786,maynebr01,1998,1,SFN,NL,94,275,26,75,15,0,3,32.0,2.0,1.0,37,47.0,3.0,1.0,2.0,2.0,8.0
19787,mcelrch01,1998,1,COL,NL,75,5,0,1,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0
19788,mcgeewi01,1998,1,SLN,NL,120,269,27,68,10,1,3,34.0,7.0,2.0,14,49.0,5.0,0.0,0.0,3.0,6.0
19789,mcgwima01,1998,1,SLN,NL,155,509,130,152,21,0,70,147.0,1.0,0.0,162,155.0,28.0,6.0,0.0,4.0,8.0
19790,merceor01,1998,3,CHN,NL,12,10,2,3,0,0,1,5.0,0.0,0.0,1,2.0,0.0,0.0,0.0,1.0,2.0
19791,merckke01,1998,1,SLN,NL,32,54,3,8,0,1,1,6.0,0.0,0.0,2,25.0,0.0,0.0,5.0,0.0,1.0
19792,mesajo01,1998,2,SFN,NL,32,0,1,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
19793,micelda01,1998,1,SDN,NL,63,1,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19794,mondera01,1998,1,LAN,NL,148,580,85,162,26,5,30,90.0,16.0,10.0,30,112.0,4.0,3.0,0.0,4.0,8.0
19795,morgami01,1998,2,CHN,NL,5,6,0,4,1,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0
19796,mulhote01,1998,1,CHN,NL,67,17,3,5,2,0,0,3.0,0.0,0.0,2,10.0,0.0,0.0,1.0,0.0,0.0
19797,myersgr01,1998,1,SDN,NL,69,171,19,42,10,0,4,20.0,0.0,1.0,17,36.0,1.0,0.0,0.0,1.0,6.0
19798,myersmi01,1998,1,MIL,NL,70,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19799,myersra01,1998,2,SDN,NL,21,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19800,neaglde01,1998,1,ATL,NL,30,63,2,11,1,0,0,3.0,0.0,0.0,4,12.0,0.0,0.0,9.0,0.0,1.0
19801,olerujo01,1998,1,NYN,NL,160,557,91,197,36,4,22,93.0,2.0,2.0,96,73.0,11.0,4.0,1.0,7.0,15.0
19802,oliveda02,1998,2,SLN,NL,11,23,0,2,1,0,0,0.0,0.0,0.0,1,12.0,0.0,0.0,0.0,0.0,0.0
19803,olsongr01,1998,1,ARI,NL,62,2,1,1,0,0,1,2.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19804,parenma01,1998,1,PHI,NL,34,113,7,25,4,0,1,13.0,1.0,1.0,10,30.0,0.0,0.0,0.0,3.0,1.0
19805,parkch01,1998,1,LAN,NL,33,72,2,14,2,1,0,3.0,0.0,0.0,2,30.0,0.0,0.0,6.0,0.0,0.0
19806,perezne01,1998,1,COL,NL,162,647,80,177,25,9,9,59.0,5.0,6.0,38,70.0,0.0,1.0,22.0,4.0,8.0
19807,phillto02,1998,2,NYN,NL,52,188,25,42,11,0,3,14.0,1.0,1.0,38,44.0,0.0,0.0,1.0,2.0,1.0
19808,piazzmi01,1998,1,LAN,NL,37,149,20,42,5,0,9,30.0,0.0,0.0,11,27.0,4.0,0.0,0.0,1.0,3.0
19809,piazzmi01,1998,2,FLO,NL,5,18,1,5,0,1,0,5.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0
19810,piazzmi01,1998,3,NYN,NL,109,394,67,137,33,0,23,76.0,1.0,0.0,47,53.0,10.0,2.0,0.0,3.0,12.0
19811,plunker01,1998,2,MIL,NL,26,1,1,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0
19812,pooleji02,1998,1,SFN,NL,26,4,1,1,1,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,0.0,0.0
19813,portuma01,1998,1,PHI,NL,24,50,6,13,5,0,0,4.0,0.0,0.0,4,10.0,0.0,0.0,4.0,0.0,2.0
19814,prattto02,1998,1,NYN,NL,41,69,9,19,9,1,2,18.0,0.0,0.0,2,20.0,0.0,0.0,0.0,0.0,0.0
19815,princto01,1998,1,LAN,NL,37,81,7,15,5,1,0,5.0,0.0,0.0,7,24.0,1.0,2.0,2.0,0.0,0.0
19816,reedje02,1998,1,COL,NL,113,259,43,75,17,1,9,39.0,0.0,0.0,37,57.0,4.0,1.0,3.0,3.0,6.0
19817,reedri01,1998,1,NYN,NL,30,64,6,8,0,0,1,5.0,0.0,0.0,3,21.0,0.0,0.0,12.0,0.0,0.0
19818,reedst01,1998,1,SFN,NL,50,3,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19819,remlimi01,1998,1,CIN,NL,34,47,1,5,1,0,0,1.0,0.0,1.0,2,7.0,0.0,0.0,7.0,0.0,2.0
19820,sanchre01,1998,1,SFN,NL,109,316,44,90,14,2,2,30.0,0.0,0.0,16,47.0,0.0,4.0,1.0,2.0,11.0
19821,sandere02,1998,1,CIN,NL,135,481,83,129,18,6,14,59.0,20.0,9.0,51,137.0,2.0,7.0,4.0,2.0,10.0
19822,schilcu01,1998,1,PHI,NL,33,76,3,10,2,0,0,3.0,0.0,0.0,3,26.0,0.0,0.0,12.0,0.0,0.0
19823,schmija01,1998,1,PIT,NL,33,62,1,6,2,0,0,2.0,0.0,0.0,2,25.0,0.0,0.0,12.0,1.0,1.0
19824,seaneru01,1998,1,ATL,NL,34,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19825,sheffga01,1998,1,FLO,NL,40,136,21,37,11,1,6,28.0,4.0,2.0,26,16.0,1.0,2.0,0.0,2.0,3.0
19826,sheffga01,1998,2,LAN,NL,90,301,52,95,16,1,16,57.0,18.0,5.0,69,30.0,11.0,6.0,0.0,7.0,4.0
19827,smoltjo01,1998,1,ATL,NL,25,51,4,10,1,0,0,5.0,0.0,0.0,8,16.0,0.0,1.0,8.0,0.0,1.0
19828,snowjt01,1998,1,SFN,NL,138,435,65,108,29,1,15,79.0,1.0,2.0,58,84.0,3.0,0.0,0.0,7.0,12.0
19829,sosasa01,1998,1,CHN,NL,159,643,134,198,20,0,66,158.0,18.0,9.0,73,171.0,14.0,1.0,0.0,5.0,20.0
19830,sprinru01,1998,1,ARI,NL,24,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19831,sprinru01,1998,2,ATL,NL,22,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19832,stinnke01,1998,1,ARI,NL,92,274,35,71,14,1,11,34.0,0.0,1.0,35,74.0,3.0,6.0,1.0,2.0,9.0
19833,stottto01,1998,1,SLN,NL,23,53,3,12,0,0,0,1.0,0.0,0.0,4,24.0,0.0,0.0,5.0,0.0,1.0
19834,suppaje01,1998,1,ARI,NL,13,22,1,6,0,0,0,1.0,1.0,0.0,0,6.0,0.0,1.0,1.0,0.0,0.0
19835,sweenma01,1998,1,SDN,NL,122,192,17,45,8,3,2,15.0,1.0,2.0,26,37.0,0.0,1.0,0.0,3.0,5.0
19836,tapanke01,1998,1,CHN,NL,34,75,7,10,2,0,1,11.0,0.0,0.0,7,30.0,0.0,0.0,5.0,1.0,2.0
19837,tavarju01,1998,1,SFN,NL,58,9,0,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,0.0
19838,trachst01,1998,1,CHN,NL,31,64,11,17,3,0,1,8.0,0.0,0.0,7,18.0,0.0,0.0,9.0,0.0,1.0
19839,valdeis01,1998,1,LAN,NL,25,48,3,8,1,0,0,2.0,0.0,0.0,3,6.0,0.0,0.0,8.0,0.0,0.0
19840,valenjo03,1998,1,MIL,NL,151,428,65,96,24,0,16,49.0,10.0,7.0,63,105.0,8.0,1.0,2.0,3.0,2.0
19841,vandejo02,1998,1,COL,NL,89,104,18,30,10,1,5,20.0,0.0,0.0,16,29.0,0.0,0.0,0.0,1.0,1.0
19842,vandejo02,1998,2,SDN,NL,20,25,3,6,3,0,0,0.0,0.0,0.0,6,5.0,0.0,0.0,0.0,0.0,1.0
19843,vaughgr01,1998,1,SDN,NL,158,573,112,156,28,4,50,119.0,11.0,4.0,79,121.0,6.0,5.0,0.0,4.0,7.0
19844,vizcajo01,1998,1,LAN,NL,67,237,30,62,9,0,3,29.0,7.0,3.0,17,35.0,0.0,1.0,10.0,2.0,4.0
19845,walkela01,1998,1,COL,NL,130,454,113,165,46,3,23,67.0,14.0,4.0,64,61.0,2.0,4.0,0.0,2.0,11.0
19846,weathda01,1998,1,CIN,NL,16,15,1,1,0,0,1,1.0,0.0,0.0,2,10.0,0.0,0.0,3.0,0.0,0.0
19847,weathda01,1998,2,MIL,NL,28,8,1,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,0.0
19848,whitede03,1998,1,ARI,NL,146,563,84,157,32,1,22,85.0,22.0,8.0,42,102.0,4.0,9.0,7.0,6.0,9.0
19849,whitero02,1998,1,MON,NL,97,357,54,107,21,2,17,58.0,16.0,7.0,30,57.0,2.0,7.0,0.0,3.0,7.0
19850,wickmbo01,1998,1,MIL,NL,69,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19851,wilkiri01,1998,2,NYN,NL,5,15,3,2,0,0,0,1.0,0.0,0.0,2,2.0,0.0,0.0,0.0,0.0,0.0
19852,willige02,1998,1,ATL,NL,129,266,46,81,19,2,10,44.0,11.0,5.0,17,48.0,1.0,3.0,2.0,1.0,5.0
19853,willima04,1998,1,ARI,NL,135,510,72,136,26,1,20,71.0,5.0,1.0,43,102.0,8.0,3.0,0.0,1.0,19.0
19854,wittbo01,1998,2,SLN,NL,16,10,0,2,1,0,0,1.0,0.0,0.0,1,5.0,0.0,0.0,1.0,0.0,0.0
19855,womacto01,1998,1,PIT,NL,159,655,85,185,26,7,3,45.0,58.0,8.0,38,94.0,1.0,0.0,6.0,5.0,4.0
19856,younger01,1998,1,LAN,NL,117,452,78,129,24,1,8,43.0,42.0,13.0,45,32.0,0.0,5.0,9.0,2.0,4.0
19857,zaungr01,1998,1,FLO,NL,106,298,19,56,12,2,5,29.0,5.0,2.0,35,52.0,2.0,1.0,2.0,2.0,7.0
19858,zeileto01,1998,1,LAN,NL,40,158,22,40,6,1,7,27.0,1.0,1.0,10,24.0,0.0,1.0,0.0,1.0,5.0
19859,zeileto01,1998,2,FLO,NL,66,234,37,68,12,1,6,39.0,2.0,3.0,31,34.0,2.0,2.0,0.0,3.0,4.0
19860,aguilri01,1999,1,MIN,AL,17,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19861,alomaro01,1999,1,CLE,AL,159,563,138,182,40,3,24,120.0,37.0,6.0,99,96.0,3.0,7.0,12.0,13.0,13.0
19862,alomasa02,1999,1,CLE,AL,37,137,19,42,13,0,6,25.0,0.0,1.0,4,23.0,0.0,0.0,1.0,2.0,1.0
19863,alvarwi01,1999,1,TBA,AL,2,3,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19864,anderbr01,1999,1,BAL,AL,150,564,109,159,28,5,24,81.0,36.0,7.0,96,105.0,7.0,24.0,1.0,7.0,6.0
19865,appieke01,1999,1,KCA,AL,1,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0
19866,appieke01,1999,2,OAK,AL,12,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19867,assenpa01,1999,1,CLE,AL,55,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19868,ausmubr01,1999,1,DET,AL,127,458,62,126,25,6,9,54.0,12.0,9.0,51,71.0,0.0,14.0,3.0,1.0,11.0
19869,baergca01,1999,2,CLE,AL,22,57,4,13,0,0,1,5.0,1.0,1.0,4,10.0,1.0,0.0,1.0,1.0,3.0
19870,baineha01,1999,1,BAL,AL,107,345,57,111,16,1,24,81.0,1.0,2.0,43,38.0,3.0,0.0,0.0,2.0,14.0
19871,baineha01,1999,2,CLE,AL,28,85,5,23,2,0,1,22.0,0.0,0.0,11,10.0,0.0,0.0,0.0,0.0,2.0
19872,belchti01,1999,1,ANA,AL,2,5,0,1,1,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
19873,bellda01,1999,1,SEA,AL,157,597,92,160,31,2,21,78.0,7.0,4.0,58,90.0,0.0,2.0,3.0,7.0,7.0
19874,boggswa01,1999,1,TBA,AL,90,292,40,88,14,1,2,29.0,1.0,0.0,38,23.0,2.0,0.0,0.0,4.0,14.0
19875,bordepa01,1999,1,CLE,AL,6,20,2,6,0,1,0,3.0,0.0,1.0,0,3.0,0.0,0.0,0.0,0.0,0.0
19876,bordepa01,1999,2,TOR,AL,6,14,1,3,0,0,1,3.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0
19877,bordimi01,1999,1,BAL,AL,160,631,93,175,35,7,10,77.0,14.0,4.0,54,102.0,1.0,5.0,8.0,10.0,25.0
19878,buhneja01,1999,1,SEA,AL,87,266,37,59,11,0,14,38.0,0.0,0.0,69,100.0,0.0,5.0,0.0,3.0,6.0
19879,burbada01,1999,1,CLE,AL,2,3,0,1,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0
19880,burkejo03,1999,1,TEX,AL,3,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0
19881,candito01,1999,1,OAK,AL,11,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19882,candito01,1999,2,CLE,AL,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19883,cansejo01,1999,1,TBA,AL,113,430,75,120,18,1,34,95.0,3.0,0.0,58,135.0,3.0,7.0,0.0,7.0,14.0
19884,charlno01,1999,1,TBA,AL,42,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19885,clarkwi02,1999,1,BAL,AL,77,251,40,76,15,0,10,29.0,2.0,2.0,38,42.0,2.0,2.0,0.0,3.0,5.0
19886,claytro01,1999,1,TEX,AL,133,465,69,134,21,5,14,52.0,8.0,6.0,39,100.0,1.0,4.0,9.0,3.0,6.0
19887,clemero02,1999,1,NYA,AL,2,4,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0
19888,coneda01,1999,1,NYA,AL,1,3,1,1,1,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0
19889,coninje01,1999,1,BAL,AL,139,444,54,129,31,1,13,75.0,0.0,3.0,30,40.0,0.0,3.0,1.0,7.0,12.0
19890,cordewi01,1999,1,CLE,AL,54,194,35,58,15,0,8,32.0,2.0,0.0,15,37.0,0.0,6.0,0.0,2.0,7.0
19891,cormirh01,1999,1,BOS,AL,60,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19892,davisch01,1999,1,NYA,AL,146,476,59,128,25,1,19,78.0,4.0,1.0,73,100.0,7.0,2.0,0.0,3.0,12.0
19893,delgaca01,1999,1,TOR,AL,152,573,113,156,39,0,44,134.0,1.0,1.0,86,141.0,7.0,15.0,0.0,7.0,11.0
19894,easleda01,1999,1,DET,AL,151,549,83,146,30,1,20,65.0,11.0,3.0,51,124.0,2.0,19.0,2.0,6.0,15.0
19895,edmonji01,1999,1,ANA,AL,55,204,34,51,17,2,5,23.0,5.0,4.0,28,45.0,0.0,0.0,0.0,1.0,3.0
19896,ericksc01,1999,1,BAL,AL,2,6,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0
19897,fasseje01,1999,1,SEA,AL,3,7,0,0,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0
19898,fasseje01,1999,2,TEX,AL,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
19899,fernato01,1999,1,TOR,AL,142,485,73,159,41,0,6,75.0,6.0,7.0,77,62.0,11.0,10.0,0.0,4.0,10.0
