,id,date,time,name,size,type,price
38244,2015-016566,2015-10-07,13:00:35,prsc_argla,L,supreme,20.75
38245,2015-016566,2015-10-07,13:00:35,spinach_supr,S,supreme,12.5
38246,2015-016567,2015-10-07,13:21:29,spinach_fet,S,veggie,12.0
38247,2015-016567,2015-10-07,13:21:29,soppressata,M,supreme,16.5
38248,2015-016568,2015-10-07,13:24:14,big_meat,S,classic,12.0
38249,2015-016569,2015-10-07,13:26:14,spinach_fet,S,veggie,12.0
38250,2015-016569,2015-10-07,13:26:14,peppr_salami,L,supreme,20.75
38251,2015-016569,2015-10-07,13:26:14,prsc_argla,M,supreme,16.5
38252,2015-016570,2015-10-07,13:27:38,veggie_veg,M,veggie,16.0
38253,2015-016571,2015-10-07,13:43:47,five_cheese,L,veggie,18.5
38254,2015-016572,2015-10-07,13:46:04,spicy_ital,L,supreme,20.75
38255,2015-016573,2015-10-07,13:52:21,bbq_ckn,S,chicken,12.75
38256,2015-016573,2015-10-07,13:52:21,four_cheese,L,veggie,17.95
38257,2015-016573,2015-10-07,13:52:21,spinach_fet,S,veggie,12.0
38258,2015-016573,2015-10-07,13:52:21,soppressata,S,supreme,12.5
38259,2015-016573,2015-10-07,13:52:21,brie_carre,S,supreme,23.65
38260,2015-016573,2015-10-07,13:52:21,soppressata,M,supreme,16.5
38261,2015-016573,2015-10-07,13:52:21,pepperoni,M,classic,12.5
38262,2015-016573,2015-10-07,13:52:21,prsc_argla,L,supreme,20.75
38263,2015-016573,2015-10-07,13:52:21,spicy_ital,L,supreme,20.75
38264,2015-016573,2015-10-07,13:52:21,four_cheese,L,veggie,17.95
38265,2015-016574,2015-10-07,13:53:58,four_cheese,M,veggie,14.75
38266,2015-016574,2015-10-07,13:53:58,sicilian,S,supreme,12.25
38267,2015-016574,2015-10-07,13:53:58,southw_ckn,M,chicken,16.75
38268,2015-016574,2015-10-07,13:53:58,prsc_argla,S,supreme,12.5
38269,2015-016575,2015-10-07,14:09:56,spinach_fet,S,veggie,12.0
38270,2015-016575,2015-10-07,14:09:56,ital_veggie,S,veggie,12.75
38271,2015-016576,2015-10-07,14:18:34,veggie_veg,S,veggie,12.0
38272,2015-016576,2015-10-07,14:18:34,big_meat,S,classic,12.0
38273,2015-016576,2015-10-07,14:18:34,five_cheese,L,veggie,18.5
38274,2015-016576,2015-10-07,14:18:34,veggie_veg,S,veggie,12.0
38275,2015-016577,2015-10-07,15:03:13,napolitana,L,classic,20.5
38276,2015-016577,2015-10-07,15:03:13,four_cheese,L,veggie,17.95
38277,2015-016578,2015-10-07,16:05:42,prsc_argla,L,supreme,20.75
38278,2015-016579,2015-10-07,16:07:39,spinach_supr,L,supreme,20.75
38279,2015-016579,2015-10-07,16:07:39,pepperoni,S,classic,9.75
38280,2015-016580,2015-10-07,16:09:26,cali_ckn,S,chicken,12.75
38281,2015-016581,2015-10-07,16:30:26,prsc_argla,M,supreme,16.5
38282,2015-016581,2015-10-07,16:30:26,ckn_alfredo,M,chicken,16.75
38283,2015-016582,2015-10-07,16:35:26,bbq_ckn,M,chicken,16.75
38284,2015-016582,2015-10-07,16:35:26,the_greek,M,classic,16.0
38285,2015-016582,2015-10-07,16:35:26,four_cheese,M,veggie,14.75
38286,2015-016582,2015-10-07,16:35:26,spinach_fet,M,veggie,16.0
38287,2015-016583,2015-10-07,16:45:29,ital_cpcllo,S,classic,12.0
38288,2015-016583,2015-10-07,16:45:29,calabrese,M,supreme,16.25
38289,2015-016583,2015-10-07,16:45:29,spinach_supr,M,supreme,16.5
38290,2015-016583,2015-10-07,16:45:29,southw_ckn,M,chicken,16.75
38291,2015-016584,2015-10-07,16:46:17,calabrese,M,supreme,16.25
38292,2015-016585,2015-10-07,16:47:03,spin_pesto,M,veggie,16.5
38293,2015-016586,2015-10-07,16:58:34,southw_ckn,S,chicken,12.75
38294,2015-016586,2015-10-07,16:58:34,ckn_pesto,L,chicken,20.75
38295,2015-016587,2015-10-07,16:59:21,four_cheese,L,veggie,17.95
38296,2015-016587,2015-10-07,16:59:21,five_cheese,L,veggie,18.5
38297,2015-016587,2015-10-07,16:59:21,classic_dlx,S,classic,12.0
38298,2015-016588,2015-10-07,17:24:31,peppr_salami,S,supreme,12.5
38299,2015-016588,2015-10-07,17:24:31,green_garden,S,veggie,12.0
38300,2015-016588,2015-10-07,17:24:31,big_meat,S,classic,12.0
38301,2015-016588,2015-10-07,17:24:31,the_greek,M,classic,16.0
38302,2015-016589,2015-10-07,17:31:15,bbq_ckn,M,chicken,16.75
38303,2015-016589,2015-10-07,17:31:15,big_meat,S,classic,12.0
38304,2015-016590,2015-10-07,17:38:30,southw_ckn,L,chicken,20.75
38305,2015-016590,2015-10-07,17:38:30,napolitana,S,classic,12.0
38306,2015-016591,2015-10-07,17:39:05,ital_cpcllo,L,classic,20.5
38307,2015-016591,2015-10-07,17:39:05,hawaiian,S,classic,10.5
38308,2015-016592,2015-10-07,18:03:07,big_meat,S,classic,12.0
38309,2015-016592,2015-10-07,18:03:07,bbq_ckn,M,chicken,16.75
38310,2015-016593,2015-10-07,18:03:45,four_cheese,M,veggie,14.75
38311,2015-016594,2015-10-07,18:07:20,soppressata,M,supreme,16.5
38312,2015-016594,2015-10-07,18:07:20,mediterraneo,M,veggie,16.0
38313,2015-016594,2015-10-07,18:07:20,thai_ckn,M,chicken,16.75
38314,2015-016595,2015-10-07,18:14:14,sicilian,S,supreme,12.25
38315,2015-016596,2015-10-07,18:18:56,thai_ckn,L,chicken,20.75
38316,2015-016596,2015-10-07,18:18:56,southw_ckn,L,chicken,20.75
38317,2015-016597,2015-10-07,18:34:49,peppr_salami,S,supreme,12.5
38318,2015-016597,2015-10-07,18:34:49,classic_dlx,L,classic,20.5
38319,2015-016597,2015-10-07,18:34:49,southw_ckn,L,chicken,20.75
38320,2015-016598,2015-10-07,18:41:00,ital_supr,M,supreme,16.5
38321,2015-016598,2015-10-07,18:41:00,prsc_argla,S,supreme,12.5
38322,2015-016598,2015-10-07,18:41:00,spicy_ital,M,supreme,16.5
38323,2015-016598,2015-10-07,18:41:00,spinach_fet,M,veggie,16.0
38324,2015-016599,2015-10-07,18:42:50,five_cheese,L,veggie,18.5
38325,2015-016599,2015-10-07,18:42:50,the_greek,L,classic,20.5
38326,2015-016599,2015-10-07,18:42:50,brie_carre,S,supreme,23.65
38327,2015-016599,2015-10-07,18:42:50,four_cheese,L,veggie,17.95
38328,2015-016600,2015-10-07,18:55:40,spicy_ital,L,supreme,20.75
38329,2015-016601,2015-10-07,18:59:43,green_garden,S,veggie,12.0
38330,2015-016601,2015-10-07,18:59:43,classic_dlx,M,classic,16.0
38331,2015-016601,2015-10-07,18:59:43,spicy_ital,S,supreme,12.5
38332,2015-016601,2015-10-07,18:59:43,classic_dlx,M,classic,16.0
38333,2015-016602,2015-10-07,19:08:22,prsc_argla,M,supreme,16.5
38334,2015-016603,2015-10-07,19:28:25,five_cheese,L,veggie,18.5
38335,2015-016603,2015-10-07,19:28:25,brie_carre,S,supreme,23.65
38336,2015-016604,2015-10-07,19:32:49,peppr_salami,L,supreme,20.75
38337,2015-016604,2015-10-07,19:32:49,mediterraneo,M,veggie,16.0
38338,2015-016605,2015-10-07,19:42:02,soppressata,S,supreme,12.5
38339,2015-016605,2015-10-07,19:42:02,four_cheese,M,veggie,14.75
38340,2015-016606,2015-10-07,19:46:29,bbq_ckn,M,chicken,16.75
38341,2015-016607,2015-10-07,20:26:10,calabrese,M,supreme,16.25
38342,2015-016607,2015-10-07,20:26:10,veggie_veg,L,veggie,20.25
38343,2015-016607,2015-10-07,20:26:10,sicilian,L,supreme,20.25
38344,2015-016608,2015-10-07,20:37:04,cali_ckn,S,chicken,12.75
38345,2015-016608,2015-10-07,20:37:04,spicy_ital,M,supreme,16.5
38346,2015-016609,2015-10-07,20:48:12,hawaiian,S,classic,10.5
38347,2015-016609,2015-10-07,20:48:12,the_greek,S,classic,12.0
38348,2015-016609,2015-10-07,20:48:12,bbq_ckn,M,chicken,16.75
38349,2015-016610,2015-10-07,21:14:51,pepperoni,L,classic,15.25
38350,2015-016611,2015-10-07,21:18:39,sicilian,S,supreme,12.25
38351,2015-016611,2015-10-07,21:18:39,napolitana,S,classic,12.0
38352,2015-016612,2015-10-07,22:25:34,spinach_fet,S,veggie,12.0
38353,2015-016613,2015-10-08,11:23:39,thai_ckn,L,chicken,20.75
38354,2015-016614,2015-10-08,11:28:23,thai_ckn,L,chicken,20.75
38355,2015-016615,2015-10-08,11:47:47,thai_ckn,S,chicken,12.75
38356,2015-016615,2015-10-08,11:47:47,classic_dlx,S,classic,12.0
38357,2015-016616,2015-10-08,12:02:44,spinach_supr,S,supreme,12.5
38358,2015-016617,2015-10-08,12:14:48,four_cheese,L,veggie,17.95
38359,2015-016617,2015-10-08,12:14:48,spinach_fet,M,veggie,16.0
38360,2015-016618,2015-10-08,12:19:27,prsc_argla,L,supreme,20.75
38361,2015-016618,2015-10-08,12:19:27,thai_ckn,M,chicken,16.75
38362,2015-016618,2015-10-08,12:19:27,bbq_ckn,M,chicken,16.75
38363,2015-016618,2015-10-08,12:19:27,napolitana,L,classic,20.5
38364,2015-016619,2015-10-08,12:19:53,classic_dlx,M,classic,16.0
38365,2015-016619,2015-10-08,12:19:53,big_meat,S,classic,12.0
38366,2015-016619,2015-10-08,12:19:53,bbq_ckn,L,chicken,20.75
38367,2015-016619,2015-10-08,12:19:53,hawaiian,L,classic,16.5
38368,2015-016619,2015-10-08,12:19:53,prsc_argla,L,supreme,20.75
38369,2015-016619,2015-10-08,12:19:53,calabrese,S,supreme,12.25
38370,2015-016619,2015-10-08,12:19:53,prsc_argla,L,supreme,20.75
38371,2015-016619,2015-10-08,12:19:53,cali_ckn,M,chicken,16.75
38372,2015-016619,2015-10-08,12:19:53,southw_ckn,L,chicken,20.75
38373,2015-016619,2015-10-08,12:19:53,four_cheese,M,veggie,14.75
38374,2015-016619,2015-10-08,12:19:53,pepperoni,L,classic,15.25
38375,2015-016619,2015-10-08,12:19:53,prsc_argla,L,supreme,20.75
38376,2015-016619,2015-10-08,12:19:53,spin_pesto,S,veggie,12.5
38377,2015-016620,2015-10-08,12:23:25,big_meat,S,classic,12.0
38378,2015-016620,2015-10-08,12:23:25,spicy_ital,L,supreme,20.75
38379,2015-016620,2015-10-08,12:23:25,thai_ckn,L,chicken,20.75
38380,2015-016620,2015-10-08,12:23:25,pep_msh_pep,L,classic,17.5
38381,2015-016620,2015-10-08,12:23:25,big_meat,S,classic,12.0
38382,2015-016620,2015-10-08,12:23:25,green_garden,M,veggie,16.0
38383,2015-016620,2015-10-08,12:23:25,thai_ckn,L,chicken,20.75
38384,2015-016621,2015-10-08,12:30:51,spinach_fet,M,veggie,16.0
38385,2015-016622,2015-10-08,12:31:56,five_cheese,L,veggie,18.5
38386,2015-016622,2015-10-08,12:31:56,pep_msh_pep,L,classic,17.5
38387,2015-016623,2015-10-08,12:35:51,sicilian,S,supreme,12.25
38388,2015-016623,2015-10-08,12:35:51,spicy_ital,L,supreme,20.75
38389,2015-016624,2015-10-08,12:47:11,thai_ckn,L,chicken,20.75
38390,2015-016624,2015-10-08,12:47:11,ital_cpcllo,S,classic,12.0
38391,2015-016625,2015-10-08,13:25:04,thai_ckn,L,chicken,20.75
38392,2015-016625,2015-10-08,13:25:04,spicy_ital,S,supreme,12.5
38393,2015-016626,2015-10-08,13:29:14,cali_ckn,L,chicken,20.75
38394,2015-016627,2015-10-08,13:32:22,hawaiian,M,classic,13.25
38395,2015-016628,2015-10-08,13:42:12,spicy_ital,L,supreme,20.75
38396,2015-016628,2015-10-08,13:42:12,spicy_ital,M,supreme,16.5
38397,2015-016628,2015-10-08,13:42:12,ital_supr,L,supreme,20.75
38398,2015-016628,2015-10-08,13:42:12,mediterraneo,S,veggie,12.0
38399,2015-016628,2015-10-08,13:42:12,hawaiian,M,classic,13.25
38400,2015-016629,2015-10-08,14:00:42,classic_dlx,M,classic,16.0
38401,2015-016630,2015-10-08,14:04:34,pepperoni,S,classic,9.75
38402,2015-016631,2015-10-08,14:07:39,mexicana,L,veggie,20.25
38403,2015-016631,2015-10-08,14:07:39,green_garden,S,veggie,12.0
38404,2015-016631,2015-10-08,14:07:39,big_meat,S,classic,12.0
38405,2015-016631,2015-10-08,14:07:39,ckn_alfredo,M,chicken,16.75
38406,2015-016632,2015-10-08,14:46:41,sicilian,S,supreme,12.25
38407,2015-016633,2015-10-08,14:47:30,thai_ckn,L,chicken,20.75
38408,2015-016633,2015-10-08,14:47:30,pepperoni,M,classic,12.5
38409,2015-016633,2015-10-08,14:47:30,ital_supr,M,supreme,16.5
38410,2015-016633,2015-10-08,14:47:30,ital_cpcllo,M,classic,16.0
38411,2015-016634,2015-10-08,15:24:24,bbq_ckn,S,chicken,12.75
38412,2015-016634,2015-10-08,15:24:24,calabrese,M,supreme,16.25
38413,2015-016634,2015-10-08,15:24:24,peppr_salami,L,supreme,20.75
38414,2015-016634,2015-10-08,15:24:24,ital_supr,M,supreme,16.5
38415,2015-016635,2015-10-08,15:43:04,big_meat,S,classic,12.0
38416,2015-016635,2015-10-08,15:43:04,classic_dlx,M,classic,16.0
38417,2015-016636,2015-10-08,15:51:02,ckn_alfredo,M,chicken,16.75
38418,2015-016637,2015-10-08,16:09:04,hawaiian,S,classic,10.5
38419,2015-016637,2015-10-08,16:09:04,prsc_argla,M,supreme,16.5
38420,2015-016638,2015-10-08,16:11:04,ital_veggie,M,veggie,16.75
38421,2015-016639,2015-10-08,16:11:55,thai_ckn,M,chicken,16.75
38422,2015-016639,2015-10-08,16:11:55,thai_ckn,L,chicken,20.75
38423,2015-016639,2015-10-08,16:11:55,bbq_ckn,L,chicken,20.75
38424,2015-016639,2015-10-08,16:11:55,spicy_ital,M,supreme,16.5
38425,2015-016640,2015-10-08,16:43:12,pepperoni,M,classic,12.5
38426,2015-016641,2015-10-08,17:05:28,southw_ckn,L,chicken,20.75
38427,2015-016642,2015-10-08,17:44:36,napolitana,S,classic,12.0
38428,2015-016642,2015-10-08,17:44:36,napolitana,L,classic,20.5
38429,2015-016643,2015-10-08,17:47:08,hawaiian,M,classic,13.25
38430,2015-016643,2015-10-08,17:47:08,big_meat,S,classic,12.0
38431,2015-016644,2015-10-08,18:01:01,four_cheese,L,veggie,17.95
38432,2015-016644,2015-10-08,18:01:01,pep_msh_pep,L,classic,17.5
38433,2015-016644,2015-10-08,18:01:01,thai_ckn,M,chicken,16.75
38434,2015-016644,2015-10-08,18:01:01,classic_dlx,M,classic,16.0
38435,2015-016645,2015-10-08,18:04:35,ital_supr,M,supreme,16.5
38436,2015-016645,2015-10-08,18:04:35,the_greek,S,classic,12.0
38437,2015-016646,2015-10-08,18:10:40,spinach_supr,S,supreme,12.5
38438,2015-016647,2015-10-08,18:25:02,pepperoni,L,classic,15.25
38439,2015-016647,2015-10-08,18:25:02,green_garden,S,veggie,12.0
38440,2015-016647,2015-10-08,18:25:02,southw_ckn,S,chicken,12.75
38441,2015-016648,2015-10-08,18:44:02,classic_dlx,M,classic,16.0
38442,2015-016648,2015-10-08,18:44:02,ital_veggie,L,veggie,21.0
38443,2015-016648,2015-10-08,18:44:02,napolitana,L,classic,20.5
38444,2015-016648,2015-10-08,18:44:02,southw_ckn,L,chicken,20.75
38445,2015-016649,2015-10-08,18:47:06,cali_ckn,L,chicken,20.75
38446,2015-016650,2015-10-08,18:59:52,four_cheese,M,veggie,14.75
38447,2015-016650,2015-10-08,18:59:52,spinach_fet,L,veggie,20.25
38448,2015-016651,2015-10-08,19:11:48,pep_msh_pep,L,classic,17.5
38449,2015-016651,2015-10-08,19:11:48,veggie_veg,L,veggie,20.25
38450,2015-016651,2015-10-08,19:11:48,spicy_ital,S,supreme,12.5
38451,2015-016651,2015-10-08,19:11:48,peppr_salami,S,supreme,12.5
38452,2015-016652,2015-10-08,19:22:26,thai_ckn,L,chicken,20.75
38453,2015-016652,2015-10-08,19:22:26,mediterraneo,S,veggie,12.0
38454,2015-016653,2015-10-08,19:29:44,thai_ckn,L,chicken,20.75
38455,2015-016653,2015-10-08,19:29:44,ital_cpcllo,M,classic,16.0
38456,2015-016653,2015-10-08,19:29:44,napolitana,M,classic,16.0
38457,2015-016654,2015-10-08,20:13:25,sicilian,L,supreme,20.25
38458,2015-016654,2015-10-08,20:13:25,southw_ckn,L,chicken,20.75
38459,2015-016654,2015-10-08,20:13:25,big_meat,S,classic,12.0
38460,2015-016655,2015-10-08,20:15:36,the_greek,S,classic,12.0
38461,2015-016655,2015-10-08,20:15:36,classic_dlx,M,classic,16.0
38462,2015-016656,2015-10-08,20:16:31,southw_ckn,L,chicken,20.75
38463,2015-016656,2015-10-08,20:16:31,four_cheese,L,veggie,17.95
38464,2015-016656,2015-10-08,20:16:31,ital_cpcllo,L,classic,20.5
38465,2015-016657,2015-10-08,20:36:44,southw_ckn,L,chicken,20.75
38466,2015-016657,2015-10-08,20:36:44,spicy_ital,L,supreme,20.75
38467,2015-016658,2015-10-08,20:56:27,hawaiian,L,classic,16.5
38468,2015-016659,2015-10-08,21:18:01,cali_ckn,L,chicken,20.75
38469,2015-016659,2015-10-08,21:18:01,prsc_argla,S,supreme,12.5
38470,2015-016660,2015-10-08,21:22:01,soppressata,M,supreme,16.5
38471,2015-016661,2015-10-08,21:55:10,mediterraneo,M,veggie,16.0
38472,2015-016662,2015-10-09,11:35:26,classic_dlx,S,classic,12.0
38473,2015-016663,2015-10-09,12:03:21,spinach_fet,L,veggie,20.25
38474,2015-016663,2015-10-09,12:03:21,pepperoni,L,classic,15.25
38475,2015-016664,2015-10-09,12:04:03,cali_ckn,L,chicken,20.75
38476,2015-016665,2015-10-09,12:05:45,bbq_ckn,L,chicken,20.75
38477,2015-016665,2015-10-09,12:05:45,cali_ckn,L,chicken,20.75
38478,2015-016665,2015-10-09,12:05:45,soppressata,S,supreme,12.5
38479,2015-016666,2015-10-09,12:09:28,southw_ckn,S,chicken,12.75
38480,2015-016667,2015-10-09,12:15:09,five_cheese,L,veggie,18.5
38481,2015-016667,2015-10-09,12:15:09,five_cheese,L,veggie,18.5
38482,2015-016668,2015-10-09,12:31:42,southw_ckn,M,chicken,16.75
38483,2015-016668,2015-10-09,12:31:42,pep_msh_pep,S,classic,11.0
38484,2015-016668,2015-10-09,12:31:42,thai_ckn,L,chicken,20.75
38485,2015-016668,2015-10-09,12:31:42,sicilian,M,supreme,16.25
38486,2015-016668,2015-10-09,12:31:42,prsc_argla,L,supreme,20.75
38487,2015-016668,2015-10-09,12:31:42,prsc_argla,L,supreme,20.75
38488,2015-016668,2015-10-09,12:31:42,ital_cpcllo,L,classic,20.5
38489,2015-016668,2015-10-09,12:31:42,soppressata,L,supreme,20.75
38490,2015-016668,2015-10-09,12:31:42,thai_ckn,L,chicken,20.75
38491,2015-016668,2015-10-09,12:31:42,bbq_ckn,L,chicken,20.75
38492,2015-016669,2015-10-09,12:34:12,bbq_ckn,L,chicken,20.75
38493,2015-016669,2015-10-09,12:34:12,five_cheese,L,veggie,18.5
38494,2015-016669,2015-10-09,12:34:12,spinach_supr,S,supreme,12.5
38495,2015-016670,2015-10-09,12:38:56,prsc_argla,M,supreme,16.5
38496,2015-016670,2015-10-09,12:38:56,four_cheese,M,veggie,14.75
38497,2015-016670,2015-10-09,12:38:56,mexicana,L,veggie,20.25
38498,2015-016670,2015-10-09,12:38:56,cali_ckn,M,chicken,16.75
38499,2015-016671,2015-10-09,12:43:20,prsc_argla,S,supreme,12.5
38500,2015-016671,2015-10-09,12:43:20,big_meat,S,classic,12.0
38501,2015-016671,2015-10-09,12:43:20,mexicana,L,veggie,20.25
38502,2015-016672,2015-10-09,13:01:33,southw_ckn,L,chicken,20.75
38503,2015-016672,2015-10-09,13:01:33,cali_ckn,M,chicken,16.75
38504,2015-016672,2015-10-09,13:01:33,southw_ckn,S,chicken,12.75
38505,2015-016672,2015-10-09,13:01:33,prsc_argla,S,supreme,12.5
38506,2015-016673,2015-10-09,13:14:22,ital_veggie,M,veggie,16.75
38507,2015-016674,2015-10-09,13:42:22,bbq_ckn,L,chicken,20.75
38508,2015-016674,2015-10-09,13:42:22,five_cheese,L,veggie,18.5
38509,2015-016674,2015-10-09,13:42:22,veggie_veg,M,veggie,16.0
38510,2015-016674,2015-10-09,13:42:22,ital_supr,M,supreme,16.5
38511,2015-016674,2015-10-09,13:42:22,ital_cpcllo,L,classic,20.5
38512,2015-016674,2015-10-09,13:42:22,classic_dlx,S,classic,12.0
38513,2015-016675,2015-10-09,13:43:17,peppr_salami,S,supreme,12.5
38514,2015-016675,2015-10-09,13:43:17,prsc_argla,L,supreme,20.75
38515,2015-016676,2015-10-09,13:45:24,soppressata,S,supreme,12.5
38516,2015-016677,2015-10-09,13:47:06,ital_supr,M,supreme,16.5
38517,2015-016677,2015-10-09,13:47:06,big_meat,S,classic,12.0
38518,2015-016678,2015-10-09,13:48:13,pepperoni,M,classic,12.5
38519,2015-016679,2015-10-09,13:48:28,prsc_argla,L,supreme,20.75
38520,2015-016680,2015-10-09,14:29:35,spin_pesto,S,veggie,12.5
38521,2015-016680,2015-10-09,14:29:35,thai_ckn,L,chicken,20.75
38522,2015-016681,2015-10-09,14:43:45,thai_ckn,L,chicken,20.75
38523,2015-016682,2015-10-09,14:57:58,cali_ckn,S,chicken,12.75
38524,2015-016682,2015-10-09,14:57:58,spicy_ital,M,supreme,16.5
38525,2015-016683,2015-10-09,14:59:14,spin_pesto,M,veggie,16.5
38526,2015-016684,2015-10-09,15:34:09,classic_dlx,S,classic,12.0
38527,2015-016684,2015-10-09,15:34:09,thai_ckn,L,chicken,20.75
38528,2015-016684,2015-10-09,15:34:09,ital_supr,M,supreme,16.5
38529,2015-016685,2015-10-09,15:42:56,peppr_salami,M,supreme,16.5
38530,2015-016685,2015-10-09,15:42:56,southw_ckn,S,chicken,12.75
38531,2015-016686,2015-10-09,16:47:24,big_meat,S,classic,12.0
38532,2015-016686,2015-10-09,16:47:24,calabrese,L,supreme,20.25
38533,2015-016687,2015-10-09,17:25:40,napolitana,S,classic,12.0
38534,2015-016687,2015-10-09,17:25:40,spin_pesto,L,veggie,20.75
38535,2015-016687,2015-10-09,17:25:40,spinach_supr,L,supreme,20.75
38536,2015-016688,2015-10-09,17:35:26,spin_pesto,S,veggie,12.5
38537,2015-016688,2015-10-09,17:35:26,spinach_supr,L,supreme,20.75
38538,2015-016689,2015-10-09,17:37:41,sicilian,S,supreme,12.25
38539,2015-016689,2015-10-09,17:37:41,ital_supr,L,supreme,20.75
38540,2015-016689,2015-10-09,17:37:41,ital_cpcllo,L,classic,20.5
38541,2015-016690,2015-10-09,17:56:10,prsc_argla,L,supreme,20.75
38542,2015-016690,2015-10-09,17:56:10,four_cheese,M,veggie,14.75
38543,2015-016690,2015-10-09,17:56:10,thai_ckn,L,chicken,20.75
38544,2015-016691,2015-10-09,18:04:48,thai_ckn,L,chicken,20.75
38545,2015-016691,2015-10-09,18:04:48,sicilian,M,supreme,16.25
38546,2015-016692,2015-10-09,18:05:18,napolitana,S,classic,12.0
38547,2015-016692,2015-10-09,18:05:18,four_cheese,L,veggie,17.95
38548,2015-016692,2015-10-09,18:05:18,soppressata,L,supreme,20.75
38549,2015-016692,2015-10-09,18:05:18,southw_ckn,M,chicken,16.75
38550,2015-016693,2015-10-09,18:05:47,pepperoni,M,classic,12.5
38551,2015-016693,2015-10-09,18:05:47,cali_ckn,M,chicken,16.75
38552,2015-016694,2015-10-09,18:13:06,ital_supr,L,supreme,20.75
38553,2015-016694,2015-10-09,18:13:06,ckn_pesto,M,chicken,16.75
38554,2015-016695,2015-10-09,18:16:10,bbq_ckn,M,chicken,16.75
38555,2015-016695,2015-10-09,18:16:10,big_meat,S,classic,12.0
38556,2015-016696,2015-10-09,18:17:36,spinach_supr,M,supreme,16.5
38557,2015-016696,2015-10-09,18:17:36,ital_supr,L,supreme,20.75
38558,2015-016696,2015-10-09,18:17:36,mexicana,L,veggie,20.25
38559,2015-016696,2015-10-09,18:17:36,southw_ckn,L,chicken,20.75
38560,2015-016697,2015-10-09,18:42:28,peppr_salami,L,supreme,20.75
38561,2015-016698,2015-10-09,18:43:38,ital_veggie,M,veggie,16.75
38562,2015-016698,2015-10-09,18:43:38,napolitana,L,classic,20.5
38563,2015-016698,2015-10-09,18:43:38,ital_supr,M,supreme,16.5
38564,2015-016698,2015-10-09,18:43:38,southw_ckn,L,chicken,20.75
38565,2015-016699,2015-10-09,19:11:22,southw_ckn,L,chicken,20.75
38566,2015-016699,2015-10-09,19:11:22,big_meat,S,classic,12.0
38567,2015-016699,2015-10-09,19:11:22,prsc_argla,L,supreme,20.75
38568,2015-016700,2015-10-09,19:17:42,mexicana,M,veggie,16.0
38569,2015-016700,2015-10-09,19:17:42,the_greek,M,classic,16.0
38570,2015-016701,2015-10-09,19:18:12,mediterraneo,L,veggie,20.25
38571,2015-016701,2015-10-09,19:18:12,cali_ckn,L,chicken,20.75
38572,2015-016701,2015-10-09,19:18:12,bbq_ckn,L,chicken,20.75
38573,2015-016701,2015-10-09,19:18:12,thai_ckn,M,chicken,16.75
38574,2015-016702,2015-10-09,19:32:39,the_greek,M,classic,16.0
38575,2015-016702,2015-10-09,19:32:39,soppressata,S,supreme,12.5
38576,2015-016703,2015-10-09,19:39:45,cali_ckn,L,chicken,20.75
38577,2015-016703,2015-10-09,19:39:45,bbq_ckn,L,chicken,20.75
38578,2015-016704,2015-10-09,20:02:30,bbq_ckn,S,chicken,12.75
38579,2015-016705,2015-10-09,20:20:57,five_cheese,L,veggie,18.5
38580,2015-016706,2015-10-09,20:23:36,calabrese,L,supreme,20.25
38581,2015-016706,2015-10-09,20:23:36,spinach_supr,S,supreme,12.5
38582,2015-016706,2015-10-09,20:23:36,cali_ckn,M,chicken,16.75
38583,2015-016707,2015-10-09,20:28:30,southw_ckn,S,chicken,12.75
38584,2015-016708,2015-10-09,20:38:54,mexicana,S,veggie,12.0
38585,2015-016708,2015-10-09,20:38:54,ital_supr,M,supreme,16.5
38586,2015-016708,2015-10-09,20:38:54,hawaiian,S,classic,10.5
38587,2015-016709,2015-10-09,20:40:33,spinach_supr,L,supreme,20.75
38588,2015-016709,2015-10-09,20:40:33,ital_cpcllo,M,classic,16.0
38589,2015-016710,2015-10-09,20:40:35,southw_ckn,L,chicken,20.75
38590,2015-016711,2015-10-09,20:43:09,cali_ckn,L,chicken,20.75
38591,2015-016712,2015-10-09,20:53:36,mexicana,L,veggie,20.25
38592,2015-016712,2015-10-09,20:53:36,the_greek,XL,classic,25.5
38593,2015-016713,2015-10-09,21:17:28,sicilian,S,supreme,12.25
38594,2015-016713,2015-10-09,21:17:28,napolitana,S,classic,12.0
38595,2015-016713,2015-10-09,21:17:28,mexicana,S,veggie,12.0
38596,2015-016713,2015-10-09,21:17:28,spicy_ital,S,supreme,12.5
38597,2015-016714,2015-10-09,21:21:17,sicilian,M,supreme,16.25
38598,2015-016714,2015-10-09,21:21:17,classic_dlx,M,classic,16.0
38599,2015-016714,2015-10-09,21:21:17,calabrese,M,supreme,16.25
38600,2015-016714,2015-10-09,21:21:17,four_cheese,L,veggie,17.95
38601,2015-016715,2015-10-09,21:21:50,five_cheese,L,veggie,18.5
38602,2015-016715,2015-10-09,21:21:50,peppr_salami,M,supreme,16.5
38603,2015-016715,2015-10-09,21:21:50,ital_supr,L,supreme,20.75
38604,2015-016716,2015-10-09,21:33:13,ital_supr,L,supreme,20.75
38605,2015-016716,2015-10-09,21:33:13,thai_ckn,L,chicken,20.75
38606,2015-016716,2015-10-09,21:33:13,big_meat,S,classic,12.0
38607,2015-016716,2015-10-09,21:33:13,southw_ckn,L,chicken,20.75
38608,2015-016717,2015-10-09,21:37:46,ital_cpcllo,S,classic,12.0
