,date,day,dm,ddm,bp,cd,dy,sf
945,830926,monday,0.37799999999999995,0.00026458526414400004,1.5030000000000001,0.8108,0.0041990000000000005,0.4668
946,830927,tuesday,0.3787,0.00185013928816,1.5,0.8112,0.004214,0.469
947,830928,wednesday,0.3776,-0.0029089006364000003,1.5015,0.8109999999999999,0.004221,0.469
948,830929,thursday,0.379,0.00370077081108,1.4935,0.8112,0.004219,0.4694
949,830930,friday,0.3805,0.00394997221931,1.495,0.8114,0.004249,0.4712
950,831003,monday,0.381,0.00131319782496,1.4755,0.8112,0.004266,0.473
951,831004,tuesday,0.3838,0.007322208446899999,1.4805,0.812,0.004302,0.4755
952,831005,wednesday,0.387,0.00830310945618,1.494,0.8126,0.004309,0.4775
953,831006,thursday,0.3869,-0.000258431323314,1.4995,0.8124,0.004295,0.4766
954,831007,friday,0.3897,0.0072109506382,1.5125,0.813,0.00434,0.4803
955,831011,tuesday,0.3847,-0.012913402586399999,1.5030000000000001,0.8114,0.004286,0.4729
956,831012,wednesday,0.3821,-0.006781455305399999,1.4995,0.8109999999999999,0.004263,0.4705
957,831013,thursday,0.3835,0.00365726635446,1.4965,0.8109999999999999,0.004297,0.4725
958,831014,friday,0.3849,0.00364393948239,1.505,0.8116,0.0043170000000000005,0.4744
959,831017,monday,0.3868,0.004924203289439999,1.5035,0.8122,0.004307,0.4769
960,831018,tuesday,0.3859,-0.00232949503557,1.4995,0.812,0.004293,0.4752
961,831019,wednesday,0.3849,-0.00259470825387,1.4980000000000002,0.8119,0.004279,0.473
962,831020,thursday,0.387,0.00544113274008,1.5005,0.8122,0.004311,0.4764
963,831021,friday,0.3844,-0.006741015933640001,1.5,0.8117,0.004282,0.4732
964,831024,monday,0.3845,0.000260111849561,1.5005,0.8114,0.004294,0.4732
965,831025,tuesday,0.3838,-0.0018222053720999998,1.4975,0.8113,0.004303,0.4725
966,831026,wednesday,0.3822,-0.00417755176743,1.4969999999999999,0.8114,0.004303,0.47100000000000003
967,831027,thursday,0.3819,-0.000785237574702,1.4945,0.8113,0.004297,0.4713
968,831028,friday,0.3813,-0.00157232736795,1.496,0.8115,0.004286,0.4769
969,831031,monday,0.3781,-0.00842775596663,1.493,0.8111,0.004258,0.4638
970,831101,tuesday,0.3776,-0.0013232766255400002,1.4865,0.8111,0.004267,0.4641
971,831102,wednesday,0.37799999999999995,0.00105876134824,1.489,0.8109999999999999,0.004258,0.46399999999999997
972,831103,thursday,0.3763,-0.0045074980202,1.4885,0.8107,0.004266,0.4636
973,831104,friday,0.3743,-0.005329082689010001,1.4885,0.8097,0.004222,0.4606
974,831107,monday,0.3734,-0.0024073838027600003,1.485,0.809,0.004222,0.4589
975,831108,tuesday,0.373,-0.00107181146381,1.4835,0.809,0.004229,0.4591
976,831109,wednesday,0.3756,0.006946327690289999,1.4865,0.8095,0.004257,0.4625
977,831110,thursday,0.3771,0.0039856569302,1.49,0.8094,0.004268999999999999,0.4651
978,831114,monday,0.3738,-0.008789509242850001,1.484,0.809,0.004264,0.4623
979,831115,tuesday,0.3739,0.00026748696160599995,1.4865,0.8088,0.004267,0.4629
980,831116,wednesday,0.3712,-0.00724738107102,1.4809999999999999,0.8083,0.004243,0.4592
981,831117,thursday,0.3718,0.0016150743753,1.4805,0.8082,0.004243,0.4595
982,831118,friday,0.3695,-0.00620533489909,1.466,0.8075,0.004236,0.4572
983,831121,monday,0.3703,0.00216274753131,1.4685,0.8078,0.004251,0.4591
984,831122,tuesday,0.3711,0.00215808014698,1.4735,0.8085,0.00426,0.46
985,831123,wednesday,0.3696,-0.00405022829902,1.4655,0.8069,0.0042439999999999995,0.4591
986,831125,friday,0.3683,-0.00352351631651,1.4625,0.8066,0.004252000000000001,0.45799999999999996
987,831128,monday,0.3675,-0.0021745047981300003,1.4565,0.8055,0.004249,0.4583
988,831129,tuesday,0.3707,0.0086697915038,1.465,0.8067,0.0042710000000000005,0.4622
989,831130,wednesday,0.3717,0.00269396714652,1.4625,0.8067,0.004304,0.4636
990,831201,thursday,0.3696,-0.00566573753568,1.455,0.805,0.004291,0.4616
991,831202,friday,0.368,-0.0043384015986,1.459,0.8034,0.004277,0.4591
992,831205,monday,0.3651,-0.007911649507340001,1.4480000000000002,0.8034,0.004259000000000001,0.4572
993,831206,tuesday,0.3661,0.0027352314646000003,1.4509999999999998,0.8041,0.004277,0.4578
994,831207,wednesday,0.3657,-0.0010931949708599998,1.439,0.8036,0.00428,0.4576
995,831208,thursday,0.3651,-0.00164203649374,1.4380000000000002,0.8021,0.004268999999999999,0.4549
996,831209,friday,0.3644,-0.00191912327579,1.4369999999999998,0.8021,0.004231,0.4529
997,831212,monday,0.3621,-0.00633174861421,1.426,0.8005,0.004222999999999999,0.4504
998,831213,tuesday,0.3612,-0.00248859522877,1.415,0.7997,0.00424,0.4508
999,831214,wednesday,0.3616,0.00110680697519,1.421,0.8004,0.004255,0.4521
1000,831215,thursday,0.3615,-0.00027658691920200005,1.4180000000000001,0.8004,0.004259000000000001,0.4524
1001,831216,friday,0.3602,-0.00360260885696,1.4169999999999998,0.7996,0.004249,0.4516
1002,831219,monday,0.3612,0.0027723888009699997,1.42,0.8002,0.00424,0.4529
1003,831220,tuesday,0.3607,-0.0013852336333399998,1.4185,0.8001,0.004254,0.4517
1004,831221,wednesday,0.3616,0.0024920406085300003,1.4245,0.8008,0.004259000000000001,0.4516
1005,831222,thursday,0.3621,0.00138178825357,1.431,0.8026,0.004281,0.4549
1006,831223,friday,0.3627,0.00165562951726,1.432,0.8026,0.004277,0.455
1007,831227,tuesday,0.3636,0.00247831601447,1.4345,0.8031,0.004278,0.457
1008,831228,wednesday,0.3642,0.00164880499018,1.4355,0.8028,0.0042840000000000005,0.4568
1009,831229,thursday,0.3681,0.010651473091500002,1.4525,0.8033,0.004312,0.4591
1010,831230,friday,0.3666,-0.00408330497937,1.4509999999999998,0.8036,0.004318,0.4587
1011,840103,tuesday,0.3608,-0.0159475472171,1.42,0.8016,0.004277,0.4495
1012,840104,wednesday,0.3582,-0.007232298561859999,1.4155,0.8009,0.004287,0.4471
1013,840105,thursday,0.3563,-0.005318417014819999,1.41,0.7997,0.004289,0.4471
1014,840106,friday,0.3546,-0.004782678971680001,1.405,0.7998,0.004294,0.4456
1015,840109,monday,0.3515,-0.00878068238939,1.392,0.7976,0.004278,0.4415
1016,840110,tuesday,0.3536,0.00595661951277,1.3980000000000001,0.7985,0.004278,0.4446
1017,840111,wednesday,0.3526,-0.00283206079972,1.3975,0.7994,0.004263,0.4451
1018,840112,thursday,0.3531,0.00141703297057,1.401,0.8,0.004259000000000001,0.4461
1019,840113,friday,0.3571,0.0112645516661,1.412,0.8018,0.004282,0.4498
1020,840116,monday,0.3581,0.00279642240398,1.4225,0.8024,0.004286,0.4501
1021,840117,tuesday,0.3556,-0.00700577336464,1.4080000000000001,0.8009999999999999,0.0042710000000000005,0.4465
1022,840118,wednesday,0.3568,0.0033688970661,1.4115,0.8016,0.004278,0.4478
1023,840119,thursday,0.3582,0.00391608892076,1.4169999999999998,0.8025,0.004286,0.45
1024,840120,friday,0.3546,-0.0101010959865,1.4015,0.802,0.004267,0.446
1025,840123,monday,0.3546,0.0,1.4015,0.802,0.00427,0.4456
1026,840124,tuesday,0.3537,-0.0025412974286699998,1.4015,0.8008,0.004267,0.4448
1027,840125,wednesday,0.3554,0.00479481950912,1.4065,0.8018,0.004273,0.4467
1028,840126,thursday,0.3547,-0.0019715539409700003,1.4025,0.8014,0.004268,0.445
1029,840127,friday,0.3553,0.00169014124741,1.406,0.8012,0.0042710000000000005,0.4456
1030,840130,monday,0.3549,-0.00112644337453,1.405,0.8003,0.004259000000000001,0.445
1031,840131,tuesday,0.3557,0.00225161930196,1.4035,0.8009999999999999,0.004261,0.445
1032,840201,wednesday,0.3586,0.00811988221662,1.4085,0.8016,0.004268,0.4474
1033,840202,thursday,0.3641,0.015220994010399998,1.4280000000000002,0.8029,0.004282,0.4536
1034,840203,friday,0.3657,0.00438476997395,1.4325,0.8032,0.004296,0.4554
1035,840206,monday,0.3621,-0.009892908383739999,1.4165,0.8022,0.004279,0.4492
1036,840207,tuesday,0.3627,0.00165562951726,1.411,0.8021,0.004268,0.4482
1037,840208,wednesday,0.3644,0.0046761190969499995,1.4205,0.8028,0.004275999999999999,0.4489
1038,840209,thursday,0.3649,0.0013711780565999999,1.416,0.8026,0.0042710000000000005,0.4478
1039,840210,friday,0.3645,-0.00109679199369,1.4169999999999998,0.8021,0.004268999999999999,0.4478
1040,840213,monday,0.3656,0.00301328813128,1.42,0.8017,0.004267,0.4472
1041,840214,tuesday,0.3707,0.0138532705767,1.4380000000000002,0.8029,0.00428,0.4543
1042,840215,wednesday,0.37200000000000005,0.00350074411646,1.4369999999999998,0.8018,0.004278,0.4522
1043,840216,thursday,0.3734,0.00375637683448,1.4465,0.8018,0.004292,0.4566
1044,840217,friday,0.3726,-0.00214477294013,1.4495,0.8009999999999999,0.004288,0.4555
1045,840221,tuesday,0.3723,-0.0008054772888169999,1.4465,0.8013,0.004278,0.4533
1046,840222,wednesday,0.3755,0.00855849032552,1.4509999999999998,0.8003,0.0042829999999999995,0.4553
1047,840223,thursday,0.3773,0.0047821557660799995,1.462,0.8001,0.0042840000000000005,0.4576
1048,840224,friday,0.3803,0.007919787963949999,1.4709999999999999,0.7985,0.004286,0.46
1049,840227,monday,0.3835,0.008379205873100001,1.4845,0.7991,0.004286,0.4616
1050,840228,tuesday,0.3829,-0.00156576232406,1.4875,0.7988,0.004281,0.4604
1051,840229,wednesday,0.3824,-0.0013066773059999999,1.486,0.8003,0.0042829999999999995,0.4597
1052,840301,thursday,0.3863,0.010147088495,1.486,0.7992,0.0042840000000000005,0.4618
1053,840302,friday,0.3862,-0.00025889967782099995,1.483,0.7986,0.004385,0.4631
1054,840305,monday,0.3885,0.00593779981329,1.4825,0.7974,0.0044740000000000005,0.4719
1055,840306,tuesday,0.3939,0.0138039001692,1.483499,0.7957,0.004490999999999999,0.4757
1056,840307,wednesday,0.3887,-0.0132892321187,1.4680000000000002,0.792,0.004454,0.469
1057,840308,thursday,0.3897,0.00256937448649,1.466,0.7892,0.004492,0.4714
1058,840309,friday,0.3868,-0.007469448765520001,1.4625,0.7856,0.004448,0.4681
1059,840312,monday,0.3851,-0.00440472275828,1.4565,0.7916,0.004454,0.4655
1060,840313,tuesday,0.3888,0.00956203176542,1.4715,0.7861,0.004478,0.4701
1061,840314,wednesday,0.3868,-0.00515730900714,1.46,0.7861,0.00445,0.4666
1062,840315,thursday,0.3855,-0.0033665705757600006,1.4565,0.7874,0.00446,0.4659
1063,840316,friday,0.38,-0.014369940283,1.4465,0.7863,0.004416,0.4627
1064,840319,monday,0.3806,0.0015777021416199999,1.44,0.7828,0.004424,0.4621
1065,840320,tuesday,0.379,-0.00421274977962,1.4375,0.7835,0.0044210000000000005,0.461
1066,840321,wednesday,0.38,0.00263504763801,1.432,0.7844,0.004422,0.4612
1067,840322,thursday,0.3782,-0.00474809649607,1.4280000000000002,0.7834,0.004409000000000001,0.4582
1068,840323,friday,0.3812,0.00790101555569,1.435,0.7833,0.0044329999999999994,0.4602
1069,840326,monday,0.3861,0.0127722314901,1.444,0.7814,0.004451,0.46399999999999997
1070,840327,tuesday,0.3855,-0.0015552102668099999,1.4445,0.7814,0.0044469999999999996,0.4642
1071,840328,wednesday,0.3887,0.008266644854790001,1.4509999999999998,0.7812,0.004468,0.4664
1072,840329,thursday,0.3858,-0.00748873738655,1.4469999999999998,0.7821,0.00446,0.4657
1073,840330,friday,0.3869,0.0028471612348400003,1.4409999999999998,0.7834,0.004454,0.4662
1074,840402,monday,0.3812,-0.014842089926400001,1.4240000000000002,0.7827,0.004436,0.4614
1075,840403,tuesday,0.3827,0.00392722065161,1.4325,0.7824,0.004443,0.4618
1076,840404,wednesday,0.3834,0.00182743817989,1.4340000000000002,0.7821,0.004443,0.4616
1077,840405,thursday,0.3792,-0.011015060230700001,1.4155,0.7804,0.00443,0.4571
1078,840406,friday,0.3819,0.0070950238506,1.43,0.7827,0.004438,0.4604
1079,840409,monday,0.3805,-0.00367261692973,1.4265,0.7811,0.004435000000000001,0.4598
1080,840410,tuesday,0.3813,0.00210028956178,1.435,0.7821,0.004438,0.4601
1081,840411,wednesday,0.3826,0.00340359014263,1.432,0.7827,0.004482,0.4606
1082,840412,thursday,0.3813,-0.00340359014263,1.431,0.7829,0.00446,0.4593
1083,840413,friday,0.3788,-0.00657810555159,1.4240000000000002,0.7813,0.004436,0.4576
1084,840416,monday,0.379,0.000527843770503,1.4205,0.7809999999999999,0.0044340000000000004,0.4566
1085,840417,tuesday,0.3796,0.00158186165335,1.4235,0.7814,0.004451,0.4569
1086,840418,wednesday,0.3782,-0.00369491051142,1.42,0.7809,0.00445,0.4568
1087,840419,thursday,0.3755,-0.00716468502017,1.419,0.7805,0.004405,0.4544
1088,840423,monday,0.3751,-0.00106581411635,1.415,0.7805,0.0044469999999999996,0.4548
1089,840424,tuesday,0.3725,-0.0069556192682299995,1.4080000000000001,0.7814,0.004424,0.4504
1090,840425,wednesday,0.3735,0.0026809667532600003,1.412,0.7821,0.004436,0.4516
1091,840426,thursday,0.3699,-0.009685305734459998,1.4015,0.7812,0.004429,0.4496
1092,840427,friday,0.3691,-0.0021650888024600003,1.401,0.7802,0.004407,0.4466
1093,840430,monday,0.3679,-0.0032564479252199996,1.399,0.7764,0.004412,0.4451
1094,840501,tuesday,0.3654,-0.00681851816682,1.3980000000000001,0.7722,0.0044,0.4443
1095,840502,wednesday,0.3677,0.00627474436332,1.4025,0.773,0.004405,0.4456
1096,840503,thursday,0.3702,0.00677601183217,1.4185,0.7767,0.004422,0.447
1097,840504,friday,0.3646,-0.0152425378948,1.4015,0.7734,0.0044009999999999995,0.4422
1098,840507,monday,0.3594,-0.0143648878951,1.383,0.7724,0.004357,0.4366
1099,840508,tuesday,0.3602,0.0022234583924,1.3840000000000001,0.7724,0.004367,0.4385
1100,840509,wednesday,0.3586,-0.00445187157082,1.381,0.7708,0.004351,0.4366
1101,840510,thursday,0.3599,0.0036186539139499998,1.3835,0.7713,0.0043549999999999995,0.4366
1102,840511,friday,0.3599,0.0,1.38,0.772,0.004339,0.4357
1103,840514,monday,0.3637,0.010503136908,1.389,0.7728,0.004323,0.4388
1104,840515,tuesday,0.3656,0.00521048758705,1.3905,0.7738,0.0043289999999999995,0.442
1105,840516,wednesday,0.3642,-0.00383667228649,1.3945,0.7736,0.004324000000000001,0.4413
1106,840517,thursday,0.3606,-0.009933856524290002,1.39,0.7719,0.004291,0.4382
1107,840518,friday,0.3605,-0.000277354044213,1.3875,0.7722,0.004288,0.4393
1108,840521,monday,0.3624,0.00525661744382,1.39,0.7725,0.004277,0.4389
1109,840522,tuesday,0.3657,0.00906475098651,1.3885,0.773,0.004292,0.4418
1110,840523,wednesday,0.361,-0.0129353668225,1.3725,0.7713,0.004301,0.4383
1111,840524,thursday,0.3689,0.0216476462697,1.383,0.7719,0.004336,0.4452
1112,840525,friday,0.3676,-0.0035302141210999997,1.383,0.7724,0.004312,0.4459
1113,840529,tuesday,0.3639,-0.0101162858634,1.3840000000000001,0.7719,0.004303,0.4409
1114,840530,wednesday,0.3657,0.004934220537220001,1.3845,0.7725,0.004321,0.4428
1115,840531,thursday,0.3673,0.00436562767029,1.3865,0.7722,0.004319,0.4436
1116,840601,friday,0.3729,0.015131334359200001,1.403,0.7716,0.0043479999999999994,0.4482
1117,840604,monday,0.3748,0.00508226317949,1.402,0.7708,0.0043560000000000005,0.449
1118,840605,tuesday,0.3723,-0.0066925694856,1.393,0.7683,0.00434,0.4477
1119,840606,wednesday,0.3714,-0.00242033196007,1.395,0.7688,0.004325,0.4458
1120,840607,thursday,0.3703,-0.00296616099904,1.396,0.7692,0.00432,0.4438
1121,840608,friday,0.3717,0.00377358938364,1.3945,0.769,0.0043159999999999995,0.4454
1122,840611,monday,0.3682,-0.00946080850423,1.3865,0.7686,0.0043100000000000005,0.4419
1123,840612,tuesday,0.3679,-0.000815106688249,1.3835,0.7685,0.004302,0.4401
1124,840613,wednesday,0.3681,0.000543478274247,1.3865,0.7688,0.004305,0.4403
1125,840614,thursday,0.3672,-0.00244798163864,1.3855,0.7689,0.0043170000000000005,0.4399
1126,840615,friday,0.3637,-0.009577306753389999,1.3780000000000001,0.7688,0.004288,0.4376
1127,840618,monday,0.3625,-0.00330487769821,1.376,0.7688,0.004282,0.4366
1128,840619,tuesday,0.3617,-0.00220933533668,1.376,0.7688,0.0042899999999999995,0.4367
1129,840620,wednesday,0.3601,-0.00443336830322,1.365,0.7683,0.0042710000000000005,0.4336
1130,840621,thursday,0.3595,-0.00166759349373,1.365,0.7659999999999999,0.004262,0.4325
1131,840622,friday,0.3579,-0.0044605593891199995,1.361,0.7645,0.004229,0.4309
1132,840625,monday,0.3568,-0.00307821706613,1.349,0.7613,0.0041990000000000005,0.4282
1133,840626,tuesday,0.3607,0.010871187203600002,1.357,0.7611,0.004227000000000001,0.4318
1134,840627,wednesday,0.3577,-0.00835194164452,1.347,0.7603,0.0042060000000000005,0.4283
1135,840628,thursday,0.3599,0.00613156882001,1.3535,0.7591,0.004217,0.4304
1136,840629,friday,0.3591,-0.0022253138529499997,1.357,0.759,0.004213000000000001,0.4285
1137,840702,monday,0.3575,-0.00446553909797,1.349,0.7591,0.004187,0.4264
1138,840703,tuesday,0.3546,-0.00814496849395,1.3335,0.757,0.00417,0.4229
1139,840705,thursday,0.3527,-0.005372556398100001,1.3130000000000002,0.7533,0.004154,0.4199
1140,840706,friday,0.3524,-0.000850943179982,1.3159999999999998,0.7545,0.004141,0.4188
1141,840709,monday,0.3556,0.00903960957773,1.3145,0.7532,0.004146,0.4216
1142,840710,tuesday,0.3519,-0.010459459312200001,1.3025,0.7515,0.0041270000000000005,0.4171
1143,840711,wednesday,0.35100000000000003,-0.0025608208616700002,1.3065,0.7485,0.00412,0.415
1144,840712,thursday,0.3503,-0.00199629326242,1.307,0.7509999999999999,0.004122,0.4137
1145,840713,friday,0.353,0.007678126729859999,1.319,0.7532,0.004139,0.4166
1146,840716,monday,0.3531,0.00028324600104400003,1.3245,0.7526,0.004146,0.4178
1147,840717,tuesday,0.3504,-0.007675943872100001,1.3159999999999998,0.7517,0.004117,0.4143
1148,840718,wednesday,0.3496,-0.00228571528086,1.3165,0.7521,0.004101,0.4136
1149,840719,thursday,0.3509,0.00371163880779,1.3255,0.7525,0.00411,0.4148
1150,840720,friday,0.3494,-0.00428388488921,1.3230000000000002,0.7532,0.004072999999999999,0.4123
1151,840723,monday,0.3479,-0.00430231554206,1.32,0.7571,0.004044,0.4096
1152,840724,tuesday,0.3487,0.00229687152371,1.3245,0.7575,0.004065999999999999,0.4105
1153,840725,wednesday,0.3519,0.00913509064593,1.3355,0.7622,0.004096,0.4118
1154,840726,thursday,0.3491,-0.00798863021655,1.3165,0.7616,0.0040869999999999995,0.4084
1155,840727,friday,0.3464,-0.007764237422710001,1.314,0.76,0.004072999999999999,0.4068
1156,840730,monday,0.3459,-0.0014444607451600002,1.3075,0.7609,0.004072,0.4072
1157,840731,tuesday,0.3425,-0.00987805824084,1.2990000000000002,0.7635,0.0040490000000000005,0.4037
1158,840801,wednesday,0.3451,0.00756257240168,1.3135,0.7658,0.0041,0.4078
1159,840802,thursday,0.3456,0.00144780682594,1.3119999999999998,0.7622,0.0040880000000000005,0.4095
1160,840803,friday,0.3495,0.011221524743999999,1.329001,0.7651,0.004141,0.41600000000000004
1161,840806,monday,0.3465,-0.008620743043909999,1.317,0.7645,0.004116,0.4122
1162,840807,tuesday,0.3419,-0.013364521984700001,1.3065,0.7672,0.004083,0.405
1163,840808,wednesday,0.3441,0.00641401615818,1.314,0.7651,0.004105,0.4084
1164,840809,thursday,0.3475,0.00983235220141,1.3215,0.7647,0.0041340000000000005,0.4127
1165,840810,friday,0.3431,-0.0127427151404,1.3055,0.7633,0.004106,0.4073
1166,840813,monday,0.3466,0.010149427417100001,1.3185,0.7669,0.0041270000000000005,0.4113
1167,840814,tuesday,0.3483,0.004892800090449999,1.324,0.7659999999999999,0.004158,0.4152
1168,840815,wednesday,0.3503,0.00572575283149,1.3265,0.7662,0.004157,0.4182
1169,840816,thursday,0.3496,-0.00200028642206,1.324,0.7668,0.004142,0.4198
1170,840817,friday,0.3496,0.0,1.3225,0.7679,0.004149,0.4196
1171,840820,monday,0.3474,-0.00631278997438,1.3165,0.768,0.00414,0.4165
1172,840821,tuesday,0.3452,-0.00635289459773,1.3090000000000002,0.7683,0.004122,0.4133
1173,840822,wednesday,0.3481,0.008365835608119999,1.3145,0.7693,0.004147,0.4179
1174,840823,thursday,0.348,-0.00028731504291900007,1.3115,0.7694,0.004149,0.4187
1175,840824,friday,0.3486,0.0017226533114500001,1.3065,0.7698,0.004152,0.4198
1176,840827,monday,0.3461,-0.00719738244462,1.3065,0.7695,0.004132,0.4152
1177,840828,tuesday,0.3472,0.0031732321448999998,1.3105,0.7692,0.00414,0.4173
1178,840829,wednesday,0.3468,-0.00115273787981,1.3115,0.7697,0.004146,0.4172
1179,840830,thursday,0.3465,-0.0008654262764289999,1.3090000000000002,0.7702,0.004144,0.4163
1180,840831,friday,0.34600000000000003,-0.00144404357223,1.308,0.7713,0.004132,0.4151
1181,840904,tuesday,0.3403,-0.0166111935509,1.287,0.7698,0.004092,0.4071
1182,840905,wednesday,0.3383,-0.0058945057202,1.2825,0.7659,0.004082,0.4055
1183,840906,thursday,0.3384,0.00029555194540499996,1.2835,0.7649,0.004092,0.4051
1184,840907,friday,0.33399999999999996,-0.0130876347554,1.2705,0.7587,0.004065,0.4006
1185,840910,monday,0.3312,-0.0084185704656,1.271,0.7591,0.004056000000000001,0.3993
1186,840911,tuesday,0.3335,0.00692044284457,1.2775,0.7601,0.004079,0.402
1187,840912,wednesday,0.3318,-0.00511048759933,1.273,0.7599,0.004074,0.4002
1188,840913,thursday,0.3303,-0.004531045359600001,1.2695,0.7602,0.004072999999999999,0.3989
1189,840914,friday,0.3292,-0.00333586359383,1.2625,0.7609999999999999,0.004065,0.3984
1190,840917,monday,0.3244,-0.014688146561700002,1.236,0.7586,0.004037,0.3935
1191,840918,tuesday,0.3245,0.000308213902887,1.2409999999999999,0.7594,0.004079,0.395
1192,840919,wednesday,0.3226,-0.0058723704530400005,1.2365,0.7591,0.004069,0.3941
1193,840920,thursday,0.3183,-0.013418831403099999,1.2165,0.7569,0.004037,0.3894
1194,840921,friday,0.3281,0.030324105679000003,1.2505,0.7602,0.004089,0.3992
1195,840924,monday,0.3297,0.00486471011063,1.2445,0.7595,0.0040880000000000005,0.3996
1196,840925,tuesday,0.3254,-0.0131279552927,1.235,0.759,0.004065,0.3969
1197,840926,wednesday,0.3284,0.00917718279334,1.24,0.7588,0.004071,0.3976
1198,840927,thursday,0.3299,0.00455720065626,1.2455,0.7594,0.004079,0.3995
1199,840928,friday,0.3255,-0.0134271165859,1.235,0.759,0.004052,0.3944
1200,841001,monday,0.3271,0.00490347289571,1.2385,0.7595,0.004058,0.3972
1201,841002,tuesday,0.3316,0.0136634887168,1.2475,0.762,0.004071,0.4012
1202,841003,wednesday,0.3285,-0.00939258533647,1.2395,0.7614,0.004053,0.3977
1203,841004,thursday,0.331,0.0075815374524,1.25,0.7605,0.004067,0.4001
1204,841005,friday,0.3276,-0.0103250233981,1.238,0.7583,0.004051,0.3974
1205,841008,monday,0.3276,0.0,1.238,0.7583,0.004051,0.3974
1206,841009,tuesday,0.3238,-0.0116673107354,1.227,0.7587,0.0040409999999999995,0.3938
1207,841010,wednesday,0.3228,-0.0030931048477399995,1.226,0.759,0.004038,0.3923
1208,841011,thursday,0.3206,-0.00683869622034,1.2215,0.7576,0.0040219999999999995,0.391
1209,841012,friday,0.3208,0.0006236358169069999,1.2235,0.7576,0.004037,0.3904
1210,841015,monday,0.3173,-0.0109701774032,1.205,0.7541,0.004012,0.3875
1211,841016,tuesday,0.3177,0.00125984268632,1.199,0.7535,0.004009,0.3888
1212,841017,wednesday,0.3189,0.00377003274054,1.1909999999999998,0.7524,0.004007999999999999,0.3892
1213,841018,thursday,0.3227,0.0118455250419,1.187,0.7543,0.004025,0.3937
1214,841019,friday,0.3257,0.009253613224270001,1.194,0.7563,0.0040420000000000005,0.3947
1215,841022,monday,0.3253,-0.0012288788028800002,1.2005,0.7574,0.004043,0.3968
1216,841023,tuesday,0.3301,0.0146478053798,1.216,0.7609999999999999,0.0041,0.4014
1217,841024,wednesday,0.3309,0.00242057606842,1.226,0.7616,0.004098,0.4029
1218,841025,thursday,0.3314,0.0015098900649,1.225,0.7604,0.0040950000000000005,0.4037
1219,841026,friday,0.3284,-0.009093727414190001,1.2205,0.7587,0.004062,0.3996
1220,841029,monday,0.3259,-0.00764179173476,1.205,0.7582,0.004055,0.3971
1221,841030,tuesday,0.3298,0.011895824281999999,1.216,0.7586,0.004081,0.4008
1222,841031,wednesday,0.3311,0.0039340344277,1.2205,0.7606,0.004078,0.402
1223,841101,thursday,0.3364,0.0158804835456,1.2405,0.7625,0.004096,0.4083
1224,841102,friday,0.3403,0.0115266534081,1.2590000000000001,0.7632,0.0041340000000000005,0.4137
1225,841105,monday,0.3408,0.0014682134482999999,1.268,0.7638,0.004132,0.4149
1226,841106,tuesday,0.3408,0.0,1.268,0.7638,0.004132,0.4149
1227,841107,wednesday,0.3428,0.0058513917684600006,1.2795,0.7623,0.004171,0.4161
1228,841108,thursday,0.3399,-0.00849573002155,1.2690000000000001,0.7597,0.004152,0.4135
1229,841109,friday,0.33899999999999997,-0.0026513493216199996,1.2605,0.7589,0.004151,0.4118
1230,841112,monday,0.33899999999999997,0.0,1.2605,0.7589,0.004151,0.4118
1231,841113,tuesday,0.3365,-0.007401958295670001,1.2615,0.7599,0.004139,0.4098
1232,841114,wednesday,0.3377,0.0035597783067399997,1.2625,0.7597,0.004128,0.4095
1233,841115,thursday,0.3366,-0.00326264563482,1.254,0.7594,0.004113,0.4079
1234,841116,friday,0.3368,0.0005940006114659999,1.2565,0.7598,0.004116,0.4079
1235,841119,monday,0.3341,-0.00804893300546,1.248,0.7596,0.0041,0.4035
1236,841120,tuesday,0.3327,-0.00419916633828,1.239,0.7591,0.004083,0.4016
1237,841121,wednesday,0.3344,0.00509669818612,1.238,0.7595,0.004096,0.4024
1238,841123,friday,0.32899999999999996,-0.0162801304452,1.2109999999999999,0.7582,0.004071,0.3993
1239,841126,monday,0.3267,-0.00701543215835,1.203,0.7576,0.004065,0.3957
1240,841127,tuesday,0.3258,-0.00275862243908,1.1995,0.7559999999999999,0.004072999999999999,0.3949
1241,841128,wednesday,0.3246,-0.0036900410874499997,1.1995,0.7556,0.004070000000000001,0.3952
1242,841129,thursday,0.3245,-0.000308118936346,1.196,0.7562,0.00406,0.3946
1243,841130,friday,0.3211,-0.0105329350487,1.198,0.7547,0.004038,0.3904
1244,841203,monday,0.3235,0.00744651284549,1.2025,0.7556,0.0040420000000000005,0.3918
1245,841204,tuesday,0.3262,0.00831157624596,1.21,0.7575,0.004058,0.3944
1246,841205,wednesday,0.3228,-0.0104777537911,1.198,0.7559,0.0040409999999999995,0.3901
1247,841206,thursday,0.3263,0.0107842672035,1.2085,0.7573,0.004058,0.3958
1248,841207,friday,0.3233,-0.009236518867889999,1.203,0.7571,0.004038,0.3921
1249,841210,monday,0.3231,-0.0006188119009349999,1.2009999999999998,0.7572,0.004045,0.3909
1250,841211,tuesday,0.3234,0.0009280743125539999,1.199,0.7572,0.004045,0.3909
1251,841212,wednesday,0.3235,0.000309166797949,1.196,0.7571,0.004043,0.3907
1252,841213,thursday,0.3218,-0.0052688793826700005,1.19,0.7564,0.004037,0.3901
1253,841214,friday,0.3233,0.0046504501731,1.194,0.7575,0.004037,0.3923
